        72;1641539488.867824;1641539488.866423
        98;1641539488.868096;1641539488.866715
        89;1641539488.868353;1641539488.866879
        77;1641539488.868459;1641539488.867151
        91;1641539488.868544;1641539488.867332
        68;1641539488.868627;1641539488.867484
        94;1641539488.870435;1641539488.867607
        71;1641539488.870558;1641539488.868737
        78;1641539488.870633;1641539488.869023
        91;1641539488.872386;1641539488.870494
        66;1641539488.87252;1641539488.870789
        88;1641539488.8726;1641539488.87104
        94;1641539488.873263;1641539488.872438
        75;1641539488.873531;1641539488.87271
        64;1641539488.873762;1641539488.872985
        74;1641539488.875158;1641539488.873521
        83;1641539488.875682;1641539488.873955
        95;1641539488.87755;1641539488.875658
        80;1641539488.878893;1641539488.877528
        79;1641539488.88019;1641539488.878868
        64;1641539488.881453;1641539488.880165
        98;1641539488.882727;1641539488.881428
        93;1641539488.884072;1641539488.882698
        71;1641539488.885317;1641539488.884047
       100;1641539488.886588;1641539488.885288
        61;1641539488.887831;1641539488.886563
        90;1641539488.889125;1641539488.887806
        66;1641539488.890436;1641539488.8891
       100;1641539488.891699;1641539488.890411
        73;1641539488.893003;1641539488.891673
        96;1641539488.894202;1641539488.892978
        69;1641539488.895502;1641539488.894176
        75;1641539488.896749;1641539488.895477
        92;1641539488.897947;1641539488.896723
        94;1641539488.89914;1641539488.897921
        95;1641539488.900297;1641539488.899115
        67;1641539488.901517;1641539488.900075
        74;1641539488.902796;1641539488.90149
        91;1641539488.904098;1641539488.902769
        97;1641539488.90536;1641539488.904047
        66;1641539488.906604;1641539488.905335
        62;1641539488.907972;1641539488.906579
        73;1641539488.909254;1641539488.907946
        93;1641539488.910507;1641539488.909222
        74;1641539488.911764;1641539488.910483
        74;1641539488.91312;1641539488.911739
        66;1641539488.914382;1641539488.913094
        65;1641539488.915635;1641539488.914356
        93;1641539488.916938;1641539488.91561
        96;1641539488.918215;1641539488.916913
        62;1641539488.919488;1641539488.91819
        93;1641539488.920827;1641539488.919463
        62;1641539488.922147;1641539488.920802
        70;1641539488.923443;1641539488.922123
        89;1641539488.924733;1641539488.923417
        62;1641539488.925938;1641539488.924707
        78;1641539488.927138;1641539488.925912
        83;1641539488.928401;1641539488.927112
        98;1641539488.929646;1641539488.928375
        76;1641539488.930848;1641539488.92962
        88;1641539488.932179;1641539488.930822
        73;1641539488.933389;1641539488.932153
        87;1641539488.934905;1641539488.93336
        76;1641539488.936176;1641539488.934876
        89;1641539488.93742;1641539488.936149
       100;1641539488.93868;1641539488.937393
        62;1641539488.939923;1641539488.938652
        74;1641539488.941433;1641539488.939826
        94;1641539488.942674;1641539488.941395
        92;1641539488.943933;1641539488.942645
        77;1641539488.945163;1641539488.943906
        60;1641539488.946376;1641539488.945136
        66;1641539488.947575;1641539488.94635
        98;1641539488.948803;1641539488.947549
        80;1641539488.950014;1641539488.948777
        84;1641539488.951204;1641539488.949986
        77;1641539488.952404;1641539488.951178
        65;1641539488.953593;1641539488.952378
        92;1641539488.954782;1641539488.953567
       100;1641539488.956013;1641539488.954754
        97;1641539488.957203;1641539488.955988
        82;1641539488.958407;1641539488.957176
        82;1641539488.959609;1641539488.958382
        71;1641539488.960866;1641539488.959584
        74;1641539488.962119;1641539488.960842
        68;1641539488.963326;1641539488.962093
        90;1641539488.964572;1641539488.963299
        69;1641539488.96576;1641539488.964546
        85;1641539488.966956;1641539488.965734
        88;1641539488.968221;1641539488.966931
        70;1641539488.969473;1641539488.968196
        70;1641539488.970648;1641539488.969447
        90;1641539488.971907;1641539488.97062
        83;1641539488.973121;1641539488.971834
        81;1641539488.974378;1641539488.973094
        73;1641539488.975587;1641539488.97435
        93;1641539488.977235;1641539488.97556
        74;1641539488.978787;1641539488.977566
        66;1641539488.980041;1641539488.978761
        79;1641539488.981254;1641539488.979991
        60;1641539488.982441;1641539488.981227
        78;1641539488.983643;1641539488.982415
        90;1641539488.984922;1641539488.983586
        62;1641539488.98613;1641539488.984897
        83;1641539488.987311;1641539488.986101
        76;1641539488.988558;1641539488.987285
        63;1641539488.989747;1641539488.988533
        76;1641539488.990994;1641539488.989721
        72;1641539488.99223;1641539488.990967
        97;1641539488.993814;1641539488.992204
        83;1641539488.994872;1641539488.993775
        83;1641539488.996159;1641539488.994791
        75;1641539488.997381;1641539488.996132
        82;1641539488.998618;1641539488.997357
        79;1641539488.999826;1641539488.998593
        86;1641539489.001154;1641539488.9998
        77;1641539489.002353;1641539489.001127
        77;1641539489.003559;1641539489.002327
        77;1641539489.004801;1641539489.00352
        74;1641539489.005989;1641539489.004774
        67;1641539489.007188;1641539489.005962
        60;1641539489.008398;1641539489.007137
        91;1641539489.009592;1641539489.008372
        91;1641539489.010773;1641539489.009567
        76;1641539489.012352;1641539489.010746
        63;1641539489.01362;1641539489.012326
        71;1641539489.014829;1641539489.013594
        90;1641539489.016049;1641539489.014803
        94;1641539489.017271;1641539489.016017
        88;1641539489.018502;1641539489.017247
        87;1641539489.019706;1641539489.018476
       100;1641539489.021001;1641539489.01968
        64;1641539489.022184;1641539489.020975
        73;1641539489.023415;1641539489.022157
        67;1641539489.024663;1641539489.023389
        73;1641539489.025878;1641539489.024637
        61;1641539489.027105;1641539489.025843
        61;1641539489.028535;1641539489.027079
        98;1641539489.029757;1641539489.028508
        65;1641539489.030959;1641539489.02973
        95;1641539489.032295;1641539489.030933
        90;1641539489.033521;1641539489.032269
        89;1641539489.03471;1641539489.033495
        93;1641539489.035987;1641539489.034685
        86;1641539489.037221;1641539489.035962
        70;1641539489.038487;1641539489.0372
        74;1641539489.039675;1641539489.038461
